country, year, total_exports, eci, neci, Fc, logFc, Xcn, pci_cm, npci_cm, Qp_cm
egy, 1964, 309098000.000000, -0.221166, 0.169420, -0.399783, -0.233993, 0.728730, 44.732021, 39.875311, 25.228085
egy, 1965, 648963000.000000, -0.255621, 0.239141, -0.394032, -0.172650, 0.908862, 45.011177, 39.236590, 23.929005
egy, 1966, 637907000.000000, -0.121717, 0.272907, -0.402542, -0.059621, 1.028379, 43.962908, 38.988631, 32.105593
egy, 1967, 611413000.000000, -0.086774, 0.208549, -0.431148, -0.191941, 1.027047, 46.159163, 40.837750, 33.240481
egy, 1968, 696771000.000000, -0.152495, 0.183211, -0.425445, -0.229246, 1.222452, 43.256051, 38.120924, 22.285882
egy, 1969, 848475000.000000, -0.214962, 0.201098, -0.428808, -0.331731, 1.294968, 37.294117, 33.703803, 25.320362
egy, 1970, 965076000.000000, -0.136492, 0.184484, -0.441669, -0.167401, 1.269940, 37.799426, 35.068463, 28.292074
egy, 1971, 977166000.000000, -0.026385, 0.143613, -0.442166, -0.193021, 1.194105, 41.056216, 36.821343, 27.206853
egy, 1972, 911497000.000000, 0.084044, 0.097457, -0.422558, -0.044128, 1.058392, 43.044496, 36.833041, 23.263149
egy, 1973, 1131561000.000000, 0.118683, 0.070284, -0.419358, -0.024827, 0.918767, 38.564700, 33.284680, 23.518467
egy, 1974, 1716310000.000000, 0.063234, 0.082056, -0.451239, -0.076604, 0.893686, 30.247804, 27.797097, 17.189915
egy, 1975, 1720479000.000000, 0.077666, 0.032675, -0.501944, -0.215618, 0.819028, 29.812511, 27.050593, 21.931548
egy, 1976, 2027548000.000000, 0.061756, 0.005838, -0.537841, -0.172488, 0.760947, 27.272634, 22.574025, 17.259789
egy, 1977, 2225217000.000000, 0.061075, -0.016300, -0.548991, -0.151931, 0.778464, 26.596827, 21.698871, 16.670573
egy, 1978, 2593486000.000000, -0.002790, -0.049343, -0.544068, -0.212621, 0.764303, 20.359597, 17.038643, 6.943834
egy, 1979, 3703137000.000000, -0.154764, -0.037831, -0.529557, -0.216515, 0.737832, 20.406301, 17.655213, 10.715048
egy, 1980, 5402724000.000000, -0.377018, -0.073303, -0.599287, -0.502892, 0.605587, 20.739890, 18.282226, 14.334028
egy, 1981, 5701504000.000000, -0.558607, -0.066901, -0.621291, -0.576266, 0.548502, 19.788429, 17.356521, 9.497016
egy, 1982, 5058165000.000000, -0.537723, -0.125281, -0.646965, -0.588445, 0.510926, 21.346349, 18.169596, 14.160568
egy, 1983, 3856855000.000000, -0.404609, -0.045334, -0.618419, -0.348859, 0.529688, 20.671097, 17.611879, 12.795962
egy, 1984, 3837272539.000000, -0.492947, -0.006347, -0.572051, -0.420006, 0.481553, 19.018506, 16.597647, 10.570610
egy, 1985, 3957961645.000000, -0.458009, 0.021764, -0.550590, -0.599900, 0.448578, 20.518663, 17.886688, 10.799525
egy, 1986, 2465371568.000000, -0.370879, 0.049392, -0.522697, -0.522282, 0.459272, 34.786711, 31.014092, 16.717699
egy, 1987, 3398178257.000000, -0.473980, 0.044026, -0.550885, -0.205096, 0.431433, 35.279073, 32.321814, 20.034601
egy, 1988, 2781265425.000000, -0.399866, 0.010344, -0.562616, -0.438743, 0.400043, 36.368183, 32.483073, 23.382602
egy, 1989, 3478553007.000000, -0.451679, -0.000639, -0.569112, -0.379363, 0.385187, 34.629771, 30.464631, 23.967412
egy, 1990, 3885719705.000000, -0.535157, 0.110464, -0.592049, -0.388360, 0.429152, 32.373829, 28.061806, 23.150014
egy, 1991, 3394417497.000000, -0.439201, 0.181959, -0.551447, -0.079091, 0.497442, 27.719108, 23.636903, 20.341803
egy, 1992, 4369651892.000000, -0.324477, 0.260041, -0.519238, -0.069675, 0.796537, 33.103909, 30.129355, 25.001314
egy, 1993, 4244447127.000000, -0.374028, 0.183464, -0.524495, -0.078719, 0.761769, 32.860778, 29.334234, 28.240415
egy, 1994, 4928407347.000000, -0.403994, 0.157424, -0.534182, -0.110499, 0.788021, 32.164347, 29.021569, 29.268257
egy, 1995, 5180253904.000000, -0.446871, 0.113623, -0.563829, -0.162000, 0.753908, 32.129155, 30.168393, 29.817328
egy, 1996, 5478472281.000000, -0.467670, 0.146834, -0.561079, -0.143933, 0.739350, 29.527546, 28.533198, 28.880451
egy, 1997, 4475537605.000000, -0.535714, 0.129196, -0.559354, -0.138931, 0.732508, 25.086962, 22.837227, 27.717104
egy, 1998, 4475537605.000000, -0.516220, 0.153938, -0.493170, -0.000698, 0.743307, 17.994422, 17.225506, 22.660180
egy, 1999, 4463244055.000000, -0.409572, 0.156346, -0.445494, 0.094056, 0.758175, 20.858940, 20.675479, 23.536747
egy, 2000, 5342469366.000000, -0.367532, 0.177314, -0.444142, 0.093592, 0.804622, 28.166955, 26.888345, 27.861435
egy, 2001, 4732261135.000000, -0.432688, 0.147222, -0.457520, 0.044454, 0.783988, 25.118953, 21.615297, 26.471070
egy, 2002, 5838335393.000000, -0.408610, 0.110669, -0.431238, 0.082915, 0.805981, 25.188218, 21.284643, 24.502970
egy, 2003, 7164256932.000000, -0.368092, 0.152849, -0.421453, 0.109216, 0.899966, 22.229671, 18.705840, 22.747334
egy, 2004, 9626250250.000000, -0.351883, 0.207278, -0.397287, 0.119397, 1.049093, 21.247306, 18.254421, 20.101022
egy, 2005, 12692047822.000000, -0.313441, 0.261822, -0.419302, 0.119873, 1.186263, 22.280243, 19.337980, 19.830344
egy, 2006, 18385118132.000000, -0.225445, 0.280955, -0.385027, 0.182045, 1.273714, 28.096276, 23.234348, 21.193791
egy, 2007, 20891879430.000000, -0.220008, 0.279330, -0.401860, 0.172894, 1.350594, 27.981914, 24.295220, 23.401205
egy, 2008, 25429102083.000000, -0.203256, 0.251654, -0.406310, 0.181423, 1.349261, 27.572086, 23.878067, 23.278147
egy, 2009, 26708461093.000000, -0.246454, 0.272565, -0.293877, 0.287330, 1.718102, 21.086739, 19.229293, 17.755684
egy, 2010, 28814207698.000000, -0.222178, 0.281930, -0.251642, 0.327044, 2.023820, 16.444611, 14.595024, 13.313059
egy, 2011, 31582438754.000000, -0.289977, 0.193045, -0.124070, 0.386390, 1.954931, 7.334510, 8.745824, 8.101946
egy, 2012, 29417005500.000000, -0.321576, 0.182796, -0.144629, 0.374833, 1.800734, 9.634047, 11.851321, 13.022477
egy, 2013, 28779409044.000000, -0.488663, -0.059151, -0.151258, 0.301335, 1.058177, -14.041511, -10.655072, -5.115811
egy, 2014, 26812195975.000000, -0.341403, 0.114287, 0.020823, 0.426853, 1.282569, -13.843949, -8.308421, -3.344642
esp, 1962, 944969000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
esp, 1963, 981777000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
esp, 1964, 1176021000.000000, 0.593436, 0.804249, -0.181680, 0.966646, 9.820777, 35.424686, 31.071336, 17.942712
esp, 1965, 1215205000.000000, 0.584555, 0.850426, -0.161543, 0.894988, 11.235239, 36.021439, 32.590763, 16.913507
esp, 1966, 1445433000.000000, 0.603584, 0.772480, -0.141957, 0.827919, 10.467107, 34.944671, 30.831484, 20.508583
esp, 1967, 1610454000.000000, 0.643186, 0.772989, -0.063672, 0.850755, 10.610060, 32.594698, 28.739264, 17.845862
esp, 1968, 1808725000.000000, 0.602475, 0.832251, -0.137498, 0.767562, 12.947555, 33.424740, 30.677515, 13.891737
esp, 1969, 2136390000.000000, 0.805464, 0.896997, 0.192097, 1.061258, 15.450498, -10.305232, -9.560650, -5.254336
esp, 1970, 2511144000.000000, 0.864415, 0.890325, 0.373692, 1.109139, 15.297416, -10.985532, -10.174883, -7.510035
esp, 1971, 3131148000.000000, 0.916294, 0.942257, 0.561811, 1.171047, 17.581029, -11.410478, -10.708959, -7.540712
esp, 1972, 3997222000.000000, 0.921629, 0.993043, 0.590610, 1.154484, 20.032060, -11.404267, -10.437509, -7.553510
esp, 1973, 5448565000.000000, 0.903208, 1.051759, 0.446546, 1.108877, 20.683118, -11.238298, -10.732265, -8.797849
esp, 1974, 7360963000.000000, 0.950058, 1.023006, 0.611015, 1.030524, 20.073304, -6.646591, -6.983505, -8.860909
esp, 1975, 8079206000.000000, 0.995100, 1.010153, 1.023769, 1.184968, 19.124246, -7.282741, -7.336977, -10.505881
esp, 1976, 9304618000.000000, 0.821651, 0.946477, 0.811482, 1.062306, 17.158789, -9.417908, -9.341224, -12.005846
esp, 1977, 11382655000.000000, 0.913434, 0.960606, 0.866295, 1.051103, 17.535443, -7.918214, -9.189272, -13.260296
esp, 1978, 14284222000.000000, 1.009211, 0.975032, 0.740228, 1.019150, 20.361225, -4.727289, -6.854926, -6.488072
esp, 1979, 18340976000.000000, 1.052346, 0.997136, 0.764169, 1.040713, 22.995308, -3.709596, -3.197697, -12.030529
esp, 1980, 22122977000.000000, 1.061513, 1.001336, 0.934434, 1.053113, 24.329801, -2.751758, -2.656565, -13.108737
esp, 1981, 21654235000.000000, 1.047307, 0.970987, 0.969803, 0.954911, 23.609619, -2.474103, -3.922038, -10.309754
esp, 1982, 21179491000.000000, 1.085257, 0.960394, 1.089431, 0.941349, 24.399223, -1.461318, -3.096600, -13.082561
esp, 1983, 21291397000.000000, 1.123068, 0.951451, 1.113510, 0.934840, 25.955805, -1.046435, -4.086734, -11.334647
esp, 1984, 22859581977.000000, 1.129506, 1.081085, 1.177686, 1.082928, 40.286567, -1.582643, -2.200506, -13.774366
esp, 1985, 23463789270.000000, 1.228842, 1.149563, 1.313162, 1.228648, 43.908774, 0.642320, -0.340783, -9.118835
esp, 1986, 26666373362.000000, 1.117572, 1.133767, 0.986805, 1.135766, 43.473565, -9.387611, -8.448158, -13.907805
esp, 1987, 32486226096.000000, 1.142123, 1.137334, 1.038142, 0.806460, 41.722195, -7.702049, -7.148197, -14.996948
esp, 1988, 37562396639.000000, 1.145244, 1.126057, 1.157453, 1.194914, 40.063163, -7.017270, -5.773435, -15.104423
esp, 1989, 40580709845.000000, 1.197856, 1.126703, 1.249953, 1.174995, 38.709149, -4.983102, -3.806287, -14.709479
esp, 1990, 51043244767.000000, 1.190073, 1.120838, 1.422210, 1.204354, 38.146566, -5.051378, -4.812943, -11.235698
esp, 1991, 55403111682.000000, 1.141922, 1.121096, 1.089494, 1.035471, 38.942263, -7.636955, -7.076928, -12.693826
esp, 1992, 60069065867.000000, 1.211329, 1.153810, 1.185968, 1.124505, 51.266209, -6.282921, -5.490513, -12.907415
esp, 1993, 52503235055.000000, 1.251914, 1.103385, 1.344967, 1.158737, 43.588676, -5.356503, -7.953982, -12.957684
esp, 1994, 66094435536.000000, 1.226716, 1.110085, 1.247405, 1.120401, 41.666085, -5.749674, -5.120598, -15.155819
esp, 1995, 82367866138.000000, 1.263529, 1.066684, 1.343785, 1.125860, 40.673391, -5.232502, -4.751066, -15.048673
esp, 1996, 89741912131.000000, 1.193062, 1.061281, 1.308080, 1.114744, 37.679573, -6.035102, -5.809539, -13.310814
esp, 1997, 98275862082.000000, 1.174638, 1.060207, 1.376197, 1.133881, 38.455276, -5.605879, -3.921739, -15.734603
esp, 1998, 98275862082.000000, 1.092928, 1.028038, 1.315858, 1.122542, 40.953314, -7.198312, -5.151287, -16.048804
esp, 1999, 99299461211.000000, 1.054495, 1.046574, 1.327562, 1.108183, 42.915623, -7.286906, -4.241787, -16.381577
esp, 2000, 101275473551.000000, 1.102311, 1.067864, 1.434756, 1.143587, 42.132138, -8.052927, -6.732595, -19.431057
esp, 2001, 100184661561.000000, 1.147191, 1.079780, 1.675041, 1.256159, 38.906834, -6.290384, -4.349043, -20.850358
esp, 2002, 109559271047.000000, 1.150733, 1.072677, 1.779989, 1.279491, 38.206196, -6.438341, -3.679084, -20.943849
esp, 2003, 134641922422.000000, 1.044649, 1.063680, 1.657043, 1.237917, 38.161532, -10.308251, -4.343097, -23.652843
esp, 2004, 160668130110.000000, 1.043215, 1.072949, 1.739623, 1.282976, 38.292798, -8.070526, -2.750166, -20.150164
esp, 2005, 171346268149.000000, 1.034699, 1.027426, 1.667911, 1.225957, 36.469217, -7.874764, -1.120798, -20.437993
esp, 2006, 192216515574.000000, 1.024657, 0.995205, 1.626724, 1.178465, 33.962906, -8.237100, -3.399802, -18.941881
esp, 2007, 223407781999.000000, 1.023717, 0.979760, 1.695000, 1.172901, 32.751917, -6.640313, -4.621666, -20.935439
esp, 2008, 248863446375.000000, 1.016440, 0.952361, 1.716734, 1.146485, 31.127840, -5.512089, -5.614774, -22.683852
esp, 2009, 196946987688.000000, 1.020075, 0.955931, 1.836930, 1.153748, 30.204495, -4.297760, -5.734859, -22.614577
esp, 2010, 220725696179.000000, 1.017423, 0.949892, 1.960236, 1.177460, 28.768507, -2.961590, -5.989582, -20.862952
esp, 2011, 298170964490.000000, 0.980784, 0.952546, 1.807432, 1.184259, 25.465478, -6.303366, -6.755930, -22.379934
esp, 2012, 285936445822.000000, 0.842403, 0.913672, 1.647613, 1.144256, 24.058539, -11.993346, -11.368181, -23.345049
esp, 2013, 310963647726.000000, 0.700457, 0.831666, 1.657214, 0.931945, 16.051273, -11.662820, -9.658063, -24.182232
esp, 2014, 318649311896.000000, 0.701443, 0.818547, 1.652233, 0.997763, 17.488048, -11.419111, -11.630506, -15.355288
est, 1962, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1963, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1964, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1965, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1966, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1967, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1968, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1969, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1970, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1971, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1972, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1973, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1974, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1975, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1976, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1977, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1978, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1979, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1980, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1981, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1982, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1983, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1984, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1985, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1986, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1987, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1988, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1989, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1990, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1991, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
est, 1992, 254252838.000000, 0.154759, 0.156219, -0.367793, 0.244837, 0.102436, 33.689462, 31.339782, 23.460910
est, 1993, 360822649.000000, 0.217702, 0.286022, -0.257356, 0.360440, 0.146795, 30.676665, 27.386018, 22.434891
est, 1994, 872682748.000000, 0.256368, 0.364486, -0.076233, 0.507851, 0.254250, 22.491789, 19.970997, 16.330045
est, 1995, 2107750435.000000, 0.457924, 0.535034, 0.097427, 0.633524, 0.545507, 23.206895, 19.696428, 13.749435
est, 1996, 2289910761.000000, 0.545415, 0.540587, 0.115378, 0.628554, 0.649278, 26.284169, 19.675224, 15.344387
est, 1997, 3109761237.000000, 0.514904, 0.577882, 0.246231, 0.695220, 0.809231, 23.480887, 15.390304, 14.799239
est, 1998, 3109761237.000000, 0.547724, 0.570924, 0.248732, 0.704556, 0.890323, 23.640169, 14.934747, 13.550309
est, 1999, 3089384610.000000, 0.474429, 0.593973, 0.134333, 0.634512, 0.964585, 21.441449, 14.415557, 11.968827
est, 2000, 4503869013.000000, 0.502223, 0.626296, 0.065307, 0.597813, 0.986831, 30.351697, 22.185006, 18.116461
est, 2001, 4033159419.000000, 0.584589, 0.640574, 0.040233, 0.584382, 0.983531, 35.374651, 25.836497, 22.683362
est, 2002, 4209093603.000000, 0.498964, 0.632778, 0.025234, 0.570031, 1.049083, 33.528792, 26.403252, 20.543577
est, 2003, 5330732123.000000, 0.515964, 0.644360, 0.084881, 0.612502, 1.137494, 32.573210, 26.252226, 19.630446
est, 2004, 6695849330.000000, 0.562663, 0.661246, 0.121611, 0.625907, 1.190783, 33.501904, 26.961213, 17.559487
est, 2005, 8054356536.000000, 0.674146, 0.712621, 0.326665, 0.748848, 1.246126, 33.796016, 26.124793, 17.894177
est, 2006, 9739657292.000000, 0.694548, 0.738074, 0.342976, 0.737143, 1.262974, 37.544279, 28.711423, 17.025547
est, 2007, 9938952132.000000, 0.713069, 0.757755, 0.388186, 0.747980, 1.295278, 38.176419, 30.297736, 20.085087
est, 2008, 10740098373.000000, 0.710075, 0.755014, 0.563491, 0.807923, 1.317629, 34.341389, 26.402417, 16.991238
est, 2009, 8592274406.000000, 0.716777, 0.723926, 0.656856, 0.824112, 1.257143, 33.096986, 26.173789, 12.856700
est, 2010, 10354731241.000000, 0.704934, 0.717776, 0.589543, 0.798352, 1.231854, 33.554066, 25.069538, 11.666541
est, 2011, 18139131443.000000, 0.746338, 0.689576, 0.572847, 0.786941, 1.244821, 35.992687, 26.232693, 11.504739
est, 2012, 18161223698.000000, 0.760170, 0.668047, 0.474479, 0.747004, 1.360242, 37.832309, 29.806083, 13.436266
est, 2013, 18294025165.000000, 0.683940, 0.600583, 0.510160, 0.613051, 1.042485, 19.674247, 15.329804, -0.097475
est, 2014, 17568135401.000000, 0.752262, 0.608400, 0.504593, 0.655310, 1.097568, 21.413972, 15.368405, -0.373210
eth, 1962, 88982000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
eth, 1963, 83736000.000000, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
eth, 1964, 97328000.000000, -0.902296, -0.989268, -0.403906, -0.707972, 0.106663, 44.388195, 41.282323, 27.476479
eth, 1965, 108413000.000000, -0.742513, -0.892821, -0.398372, -0.526978, 0.095998, 47.152684, 43.451214, 25.895979
eth, 1966, 98765000.000000, -0.879627, -0.882983, -0.418574, -0.595247, 0.089547, 41.989285, 38.795808, 35.246953
eth, 1967, 97360000.000000, -0.853689, -0.903175, -0.447684, -0.626821, 0.079338, 43.925123, 40.244007, 36.302386
eth, 1968, 106211000.000000, -0.932435, -0.846185, -0.448973, -0.824551, 0.097194, 39.607270, 36.019729, 24.444481
eth, 1969, 112859000.000000, -0.870460, -0.884006, -0.444423, -0.741668, 0.085473, 40.221970, 38.353015, 28.915270
eth, 1970, 148554000.000000, -1.022673, -0.969732, -0.477864, -0.897820, 0.088555, 35.317314, 33.349389, 31.704510
eth, 1971, 128258000.000000, -1.033735, -1.064633, -0.483248, -0.961395, 0.078386, 38.055093, 34.105199, 30.533751
eth, 1972, 181911000.000000, -1.156151, -1.107821, -0.483238, -0.986027, 0.083640, 36.621249, 31.298743, 26.154716
eth, 1973, 282620000.000000, -1.072687, -1.095899, -0.500025, -1.004381, 0.095096, 34.256007, 28.826598, 27.661675
eth, 1974, 435865000.000000, -1.033655, -1.072502, -0.517499, -0.612907, 0.119701, 21.538610, 19.594494, 18.040137
eth, 1975, 256993000.000000, -0.994609, -1.131102, -0.568518, -0.699588, 0.116476, 20.595836, 19.013150, 22.854940
eth, 1976, 279554000.000000, -1.026213, -1.100929, -0.618553, -0.716045, 0.098594, 21.755185, 19.475750, 19.769609
eth, 1977, 279156000.000000, -1.058030, -1.307675, -0.640718, -0.745058, 0.068494, 22.820148, 18.752772, 20.107597
eth, 1978, 252258000.000000, -1.071155, -1.515914, -0.624632, -0.989411, 0.043946, 19.739256, 16.471147, 7.914318
eth, 1979, 458786000.000000, -1.199278, -1.670309, -0.614540, -0.927607, 0.046133, 19.319130, 16.224919, 11.622630
eth, 1980, 507628000.000000, -1.171532, -1.597377, -0.631683, -0.879234, 0.044168, 18.094566, 15.462473, 14.722944
eth, 1981, 412587000.000000, -1.055139, -1.362420, -0.633032, -0.724986, 0.051248, 17.703014, 15.321105, 9.455974
eth, 1982, 447020000.000000, -0.719200, -1.120641, -0.634083, -0.456249, 0.064848, 18.510113, 16.057034, 13.329249
eth, 1983, 316049000.000000, -0.758394, -1.111413, -0.623186, -0.388745, 0.057455, 18.093915, 15.740221, 12.293770
eth, 1984, 353527719.000000, -0.709730, -1.145203, -0.582268, -0.599979, 0.050905, 15.856780, 12.873943, 9.670187
eth, 1985, 267433265.000000, -0.775537, -1.232698, -0.556414, -0.735279, 0.044136, 17.264327, 14.264367, 9.991254
eth, 1986, 405815204.000000, -0.969597, -1.167202, -0.528507, -0.670603, 0.051186, 28.243714, 23.490198, 15.617041
eth, 1987, 341768936.000000, -0.812948, -1.030258, -0.550842, -0.204666, 0.056323, 29.379804, 26.033872, 18.472116
eth, 1988, 330196243.000000, -0.964332, -1.029169, -0.578961, -0.745938, 0.050843, 32.806027, 29.688682, 23.226444
eth, 1989, 387625909.000000, -0.971688, -1.114201, -0.583398, -0.560581, 0.044968, 31.090682, 27.889360, 24.116785
eth, 1990, 278618336.000000, -0.932032, -1.164926, -0.607573, -0.527271, 0.041942, 28.595489, 25.036280, 22.753655
eth, 1991, 206784472.000000, -1.041044, -1.203587, -0.616064, -0.580135, 0.031056, 29.823330, 25.690232, 22.524981
eth, 1992, 175796487.000000, -1.062899, -1.249677, -0.652222, -0.798276, 0.035418, 37.345449, 34.492450, 28.838526
eth, 1993, 208644983.000000, -0.916323, -1.425843, -0.684981, -0.818399, 0.025729, 42.678528, 40.205945, 34.809731
eth, 1994, 287812281.000000, -0.729946, -1.373042, -0.695709, -0.769432, 0.027287, 44.654535, 41.428719, 36.636327
eth, 1995, 446138068.000000, -1.028578, -1.442623, -0.720491, -0.957826, 0.030921, 46.678428, 42.771107, 38.922451
